id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
32	playerVirtual31	192.168.0.200	2	4.65	19	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	3c0df6197e7d35b83bb3a2ffaf11e7e31c512e13	NULL	1	2018-01-16 07:38:17	0
33	playerVirtual32	192.168.0.200	2	3.98	18	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	9261ebeaf5c51419c50777e00db81a6b8c32ee3d	NULL	1	2018-01-16 07:41:48	0
34	playerVirtual33	192.168.0.200	2	3.98	17	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	2bac2438d3751e566f67d2937f8ab26bc157f125	NULL	1	2018-01-16 07:39:15	0
35	playerVirtual34	192.168.0.200	2	3.98	16	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	8eb6bb8807680adbb4c68f398ed7210b8f419f27	NULL	1	2018-01-16 07:03:41	0
36	playerVirtual35	192.168.0.200	2	3.32	15	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	6d959013bcb5d70e11ffba1bfe3fc7556fdad736	NULL	1	2018-01-16 07:09:49	0
37	playerVirtual36	192.168.0.200	2	3.98	14	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	1efe085ab6ec5992addea398082f9223269e367e	NULL	1	2018-01-16 07:22:08	0
38	playerVirtual37	192.168.0.200	2	3.98	13	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	3cc9d8fced0eed8b4a0d6e98a09d78339bb68f5b	NULL	1	2018-01-16 07:27:43	0
39	playerVirtual38	192.168.0.200	2	3.32	12	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	e8ae6a828c534dbec9614a655008e59cc47f10d7	NULL	1	2018-01-16 07:28:03	0
40	playerVirtual39	192.168.0.200	2	3.98	11	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	621b2691628620379345a79992691e511fb7ab66	NULL	1	2018-01-16 07:32:59	0
41	playerVirtual40	192.168.0.200	2	3.98	10	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	e1627ea000fc4b3b8dba62de127c7dd28232750c	NULL	1	2018-01-16 07:36:18	0
42	playerVirtual41	192.168.0.200	3	1.99	9	1	1	0	0	1	0	1023	1047552	10230	0	0	0	30	407ba697de8b608d6777807c973aa3f01faa1509	NULL	1	2018-01-16 06:58:19	0
43	playerVirtual42	192.168.0.200	3	1.33	8	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	b169962bf76fa67fcbaf396ace676c36174e5db1	NULL	1	2018-01-16 07:01:39	0
44	playerVirtual43	192.168.0.200	3	1.99	7	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	2e8ae832706b568a545a998f5b08184b5623ac68	NULL	1	2018-01-16 07:06:16	0
45	playerVirtual44	192.168.0.200	3	1.33	6	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	7f47a2f506d9541803898fd4aba29e898327e39f	NULL	1	2018-01-16 07:11:21	0
46	playerVirtual45	192.168.0.200	3	1.99	5	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	4c2e218206f82459ae1db1e72d9f661d077c546c	NULL	1	2018-01-16 07:16:20	0
47	playerVirtual46	192.168.0.200	3	0	4	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	14fb4f8209e4d3d3cbe55e1f8063f4c85e1eca92	NULL	1	2018-01-16 07:21:16	0
48	playerVirtual47	192.168.0.200	3	1.99	3	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	e03048a4990869b1d07dcb9dd85c714d6c76ee9c	NULL	1	2018-01-16 07:27:16	0
49	playerVirtual48	192.168.0.200	3	1.99	2	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	0e9e2dab89b7d22de7d845fcd9595d8a35cfd7da	NULL	1	2018-01-16 07:31:43	0
50	playerVirtual49	192.168.0.200	3	1.99	1	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	daa7b834720c3bf3f33bdfcf4e1f8382e30f05ac	NULL	1	2018-01-16 07:35:54	0
51	playerVirtual50	192.168.0.200	3	0	0	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	6c3f854b86886911fad8bac8d1e2547a36100ce0	NULL	1	2018-01-16 07:41:29	0
id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
1	playerVirtual0	192.168.0.200	1	15.92	52	0.944444	12	0	6	6	0	1023	1047552	10230	10	20480	200	30	73fdd421af944bdda49bd25897a8aae70ec93966	NULL	1	2018-01-16 07:05:34	0
2	playerVirtual1	192.168.0.200	1	19.59	51	0.958333	21	1	12	9	0	1023	1047552	10230	13	17408	146	30	2f4084478496b98d5919738ab31c3cc87bb7d42e	NULL	1	2018-01-16 07:20:17	0
3	playerVirtual2	192.168.0.200	1	10.96	50	1	16	1	9	7	0	1023	1047552	10230	10	17408	162	30	183fd261d9db14e2a0bed4bafe7ed46f6a721061	NULL	1	2018-01-16 07:22:57	0
4	playerVirtual3	192.168.0.200	1	16.6	49	0.933333	15	0	6	9	0	1023	1047552	10230	7	11264	102	30	ee84e9d967404a5ff3bff08f2e1c9c38fc3212f4	NULL	1	2018-01-16 07:23:55	0
5	playerVirtual4	192.168.0.200	1	17.59	48	1	13	1	7	6	0	1023	1047552	10230	9	13824	123	30	534b7f0d487b473810e7dbc37a81adac579f2325	NULL	1	2018-01-16 07:45:21	0
6	playerVirtual5	192.168.0.200	1	11.96	47	1	11	0	5	6	0	1023	1047552	10230	6	9216	82	30	3df9917cfc9319edfe1139294a7b81ce70879c86	NULL	1	2018-01-16 07:37:28	0
7	playerVirtual6	192.168.0.200	1	9.96	46	1	11	0	2	9	0	1023	1047552	10230	2	4096	40	30	466bafd2c32ab52af1eba977ee01196f4a135198	NULL	1	2018-01-16 07:33:16	0
8	playerVirtual7	192.168.0.200	1	9.3	45	1	11	0	9	2	0	1023	1047552	10230	9	12288	104	30	ebae19ef25bb473c4cd2a20f7f1e01142748d2c0	NULL	1	2018-01-16 07:48:54	0
9	playerVirtual8	192.168.0.200	1	9.96	44	1	9	0	4	5	0	1023	1047552	10230	5	7168	62	30	cebd5873ef8e70819b53c50e50aad9def5ed8e40	NULL	1	2018-01-16 07:40:25	0
10	playerVirtual9	192.168.0.200	1	6.64	43	1	9	0	4	5	0	1023	1047552	10230	4	5120	42	30	927737303bc87233f5b1b367fc5703ac75eed92d	NULL	1	2018-01-16 07:47:18	0
11	playerVirtual10	192.168.0.200	1	10.62	42	1	8	0	4	4	0	1023	1047552	10230	5	7168	62	30	73b45feb560c1c76e2c8ee9f8ad39b255cd20af7	NULL	1	2018-01-16 07:18:01	0
12	playerVirtual11	192.168.0.200	1	9.95	41	1	7	0	2	5	0	1023	1047552	10230	3	6144	60	30	2ae67f124f7f24c483be40e0a21f992640ed544f	NULL	1	2018-01-16 07:31:45	0
13	playerVirtual12	192.168.0.200	1	7.97	40	1	6	0	2	4	0	1023	1047552	10230	2	1024	2	30	15ebdecc1a8167201d7325ba4079c57b59efbc32	NULL	1	2018-01-16 07:07:07	0
14	playerVirtual13	192.168.0.200	2	4.65	38	1	6	0	2	4	0	1023	1047552	10230	2	1024	2	30	cb3daeae7364c0632671299af55f0b94e5eb719f	NULL	1	2018-01-16 07:10:46	0
15	playerVirtual14	192.168.0.200	1	5.31	38	1	6	0	4	2	0	1023	1047552	10230	4	6656	61	30	6fc67274d5296a8d6c959ff508843f7316453111	NULL	1	2018-01-16 07:10:04	0
16	playerVirtual15	192.168.0.200	1	8.63	37	1	6	0	1	5	0	1023	1047552	10230	1	512	1	30	70319c53eb5d08ee27297f9acffbd07b23b3821a	NULL	1	2018-01-16 07:38:59	0
17	playerVirtual16	192.168.0.200	1	6.64	36	1	5	0	2	3	0	1023	1047552	10230	2	1024	2	30	b8f3af572c103c569f0cb0b81b1a34f0335037c2	NULL	1	2018-01-16 07:03:24	0
18	playerVirtual17	192.168.0.200	1	7.97	35	1	5	0	3	2	0	1023	1047552	10230	4	5120	42	30	1c1625d0d0a3175928236adf1b8222537cb94b67	NULL	1	2018-01-16 07:43:41	0
19	playerVirtual18	192.168.0.200	1	9.95	34	1	5	0	1	4	0	1023	1047552	10230	2	4096	40	30	2e0e38803655a12d118a451b4604f47f7957603c	NULL	1	2018-01-16 07:44:01	0
20	playerVirtual19	192.168.0.200	1	5.97	33	1	5	0	2	3	0	1023	1047552	10230	2	2560	21	30	6060c1f30a2285de1af17aa9b78324d117f12d43	NULL	1	2018-01-16 07:46:17	0
21	playerVirtual20	192.168.0.200	1	5.97	32	1	5	0	2	3	0	1023	1047552	10230	3	6144	60	30	7fb08c88fe96d3064d041507a2cd6c89688d75e8	NULL	1	2018-01-16 07:48:54	0
22	playerVirtual21	192.168.0.200	1	6.64	31	1	4	0	2	2	0	1023	1047552	10230	2	1024	2	30	a785f644ddfe6a9a0198a1ec198ba1077a317970	NULL	1	2018-01-16 07:20:37	0
23	playerVirtual22	192.168.0.200	1	7.96	30	1	4	0	1	3	0	1023	1047552	10230	2	4096	40	30	ae678358d09b4f550666e9d0b0d053cc6a286455	NULL	1	2018-01-16 07:33:40	0
24	playerVirtual23	192.168.0.200	1	5.97	29	1	4	0	1	3	0	1023	1047552	10230	1	2048	20	30	a64023bdc4d75db469ba6859b087ebad24373dfd	NULL	1	2018-01-16 07:13:10	0
25	playerVirtual24	192.168.0.200	1	5.97	28	1	4	0	2	2	0	1023	1047552	10230	4	8192	80	30	3ee5b024e3cdb26608953b81176bd56c00160ca1	NULL	1	2018-01-16 07:34:50	0
26	playerVirtual25	192.168.0.200	2	3.98	26	1	4	0	1	3	0	1023	1047552	10230	1	2048	20	30	f9e8e582212d85c851c368ace4a34337c47864fe	NULL	1	2018-01-16 07:29:24	0
27	playerVirtual26	192.168.0.200	1	5.31	26	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	5ef6feb577469022b7536b795c37561c8d7dc3a1	NULL	1	2018-01-16 07:00:16	0
28	playerVirtual27	192.168.0.200	2	3.98	24	1	4	0	0	4	0	1023	1047552	10230	0	0	0	30	92ada812c246e670bb5eecf5f3dbee73d9e4eeb9	NULL	1	2018-01-16 07:47:51	0
29	playerVirtual28	192.168.0.200	2	3.32	23	1	3	0	1	2	0	1023	1047552	10230	1	2048	20	30	8a3091dd76939040546ba2a88f442195ddb6e1b8	NULL	1	2018-01-16 06:59:07	0
30	playerVirtual29	192.168.0.200	1	5.31	23	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	87ab27d5ef1a01899aa62b6d13d20f5355913675	NULL	1	2018-01-16 07:06:35	0
31	playerVirtual30	192.168.0.200	1	5.31	22	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	2bcf284345a4cdafd679b30d7ecfc52cd6534f53	NULL	1	2018-01-16 07:27:47	0
32	playerVirtual31	192.168.0.200	2	4.65	20	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	3c0df6197e7d35b83bb3a2ffaf11e7e31c512e13	NULL	1	2018-01-16 07:38:17	0
33	playerVirtual32	192.168.0.200	1	5.97	20	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	9261ebeaf5c51419c50777e00db81a6b8c32ee3d	NULL	1	2018-01-16 07:41:48	0
34	playerVirtual33	192.168.0.200	2	3.98	18	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	2bac2438d3751e566f67d2937f8ab26bc157f125	NULL	1	2018-01-16 07:39:15	0
35	playerVirtual34	192.168.0.200	2	3.98	17	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	8eb6bb8807680adbb4c68f398ed7210b8f419f27	NULL	1	2018-01-16 07:03:41	0
36	playerVirtual35	192.168.0.200	2	3.32	16	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	6d959013bcb5d70e11ffba1bfe3fc7556fdad736	NULL	1	2018-01-16 07:09:49	0
37	playerVirtual36	192.168.0.200	2	3.98	15	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	1efe085ab6ec5992addea398082f9223269e367e	NULL	1	2018-01-16 07:22:08	0
38	playerVirtual37	192.168.0.200	2	3.98	14	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	3cc9d8fced0eed8b4a0d6e98a09d78339bb68f5b	NULL	1	2018-01-16 07:27:43	0
39	playerVirtual38	192.168.0.200	2	3.32	13	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	e8ae6a828c534dbec9614a655008e59cc47f10d7	NULL	1	2018-01-16 07:28:03	0
40	playerVirtual39	192.168.0.200	2	3.98	12	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	621b2691628620379345a79992691e511fb7ab66	NULL	1	2018-01-16 07:32:59	0
41	playerVirtual40	192.168.0.200	2	3.98	11	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	e1627ea000fc4b3b8dba62de127c7dd28232750c	NULL	1	2018-01-16 07:36:18	0
42	playerVirtual41	192.168.0.200	2	3.98	10	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	407ba697de8b608d6777807c973aa3f01faa1509	NULL	1	2018-01-16 07:44:47	0
43	playerVirtual42	192.168.0.200	3	1.33	9	1	1	0	1	0	0	1023	1047552	10230	1	512	1	30	b169962bf76fa67fcbaf396ace676c36174e5db1	NULL	1	2018-01-16 07:01:39	0
44	playerVirtual43	192.168.0.200	3	1.99	8	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	2e8ae832706b568a545a998f5b08184b5623ac68	NULL	1	2018-01-16 07:06:16	0
45	playerVirtual44	192.168.0.200	3	1.33	7	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	7f47a2f506d9541803898fd4aba29e898327e39f	NULL	1	2018-01-16 07:11:21	0
46	playerVirtual45	192.168.0.200	3	1.99	6	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	4c2e218206f82459ae1db1e72d9f661d077c546c	NULL	1	2018-01-16 07:16:20	0
47	playerVirtual46	192.168.0.200	3	0	5	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	14fb4f8209e4d3d3cbe55e1f8063f4c85e1eca92	NULL	1	2018-01-16 07:21:16	0
48	playerVirtual47	192.168.0.200	3	1.99	4	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	e03048a4990869b1d07dcb9dd85c714d6c76ee9c	NULL	1	2018-01-16 07:27:16	0
49	playerVirtual48	192.168.0.200	3	1.99	3	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	0e9e2dab89b7d22de7d845fcd9595d8a35cfd7da	NULL	1	2018-01-16 07:31:43	0
50	playerVirtual49	192.168.0.200	3	1.99	2	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	daa7b834720c3bf3f33bdfcf4e1f8382e30f05ac	NULL	1	2018-01-16 07:35:54	0
51	playerVirtual50	192.168.0.200	3	1.99	1	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	6c3f854b86886911fad8bac8d1e2547a36100ce0	NULL	1	2018-01-16 07:41:29	0
52	playerVirtual51	192.168.0.200	3	0	0	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	7c42b0e7ca4d39f3da45dd316eaffea883591bdc	NULL	1	2018-01-16 07:45:14	0
id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
1	playerVirtual0	192.168.0.200	1	15.92	53	0.944444	12	0	6	6	0	1023	1047552	10230	10	20480	200	30	73fdd421af944bdda49bd25897a8aae70ec93966	NULL	1	2018-01-16 07:05:34	0
2	playerVirtual1	192.168.0.200	1	19.59	52	0.958333	21	1	12	9	0	1023	1047552	10230	13	17408	146	30	2f4084478496b98d5919738ab31c3cc87bb7d42e	NULL	1	2018-01-16 07:20:17	0
3	playerVirtual2	192.168.0.200	1	10.96	51	1	16	1	9	7	0	1023	1047552	10230	10	17408	162	30	183fd261d9db14e2a0bed4bafe7ed46f6a721061	NULL	1	2018-01-16 07:22:57	0
4	playerVirtual3	192.168.0.200	1	16.6	50	0.9375	15	0	6	9	0	1023	1047552	10230	7	11264	102	30	ee84e9d967404a5ff3bff08f2e1c9c38fc3212f4	NULL	1	2018-01-16 07:23:55	0
5	playerVirtual4	192.168.0.200	1	17.59	49	1	13	1	7	6	0	1023	1047552	10230	9	13824	123	30	534b7f0d487b473810e7dbc37a81adac579f2325	NULL	1	2018-01-16 07:45:21	0
6	playerVirtual5	192.168.0.200	1	11.96	48	1	11	0	5	6	0	1023	1047552	10230	6	9216	82	30	3df9917cfc9319edfe1139294a7b81ce70879c86	NULL	1	2018-01-16 07:37:28	0
7	playerVirtual6	192.168.0.200	1	9.96	47	1	11	0	2	9	0	1023	1047552	10230	2	4096	40	30	466bafd2c32ab52af1eba977ee01196f4a135198	NULL	1	2018-01-16 07:33:16	0
8	playerVirtual7	192.168.0.200	1	9.3	46	1	11	0	8	3	0	1023	1047552	10230	8	10240	84	30	ebae19ef25bb473c4cd2a20f7f1e01142748d2c0	NULL	1	2018-01-16 07:48:54	0
9	playerVirtual8	192.168.0.200	1	9.96	45	1	9	0	4	5	0	1023	1047552	10230	5	7168	62	30	cebd5873ef8e70819b53c50e50aad9def5ed8e40	NULL	1	2018-01-16 07:40:25	0
10	playerVirtual9	192.168.0.200	1	7.97	44	1	9	0	4	5	0	1023	1047552	10230	4	5120	42	30	927737303bc87233f5b1b367fc5703ac75eed92d	NULL	1	2018-01-16 07:47:18	0
11	playerVirtual10	192.168.0.200	1	10.62	43	1	8	0	4	4	0	1023	1047552	10230	5	7168	62	30	73b45feb560c1c76e2c8ee9f8ad39b255cd20af7	NULL	1	2018-01-16 07:18:01	0
12	playerVirtual11	192.168.0.200	1	9.95	42	1	7	0	2	5	0	1023	1047552	10230	3	6144	60	30	2ae67f124f7f24c483be40e0a21f992640ed544f	NULL	1	2018-01-16 07:31:45	0
13	playerVirtual12	192.168.0.200	1	7.97	41	1	6	0	2	4	0	1023	1047552	10230	2	1024	2	30	15ebdecc1a8167201d7325ba4079c57b59efbc32	NULL	1	2018-01-16 07:07:07	0
14	playerVirtual13	192.168.0.200	2	4.65	39	1	6	0	2	4	0	1023	1047552	10230	2	1024	2	30	cb3daeae7364c0632671299af55f0b94e5eb719f	NULL	1	2018-01-16 07:10:46	0
15	playerVirtual14	192.168.0.200	1	5.31	39	1	6	0	4	2	0	1023	1047552	10230	4	6656	61	30	6fc67274d5296a8d6c959ff508843f7316453111	NULL	1	2018-01-16 07:10:04	0
16	playerVirtual15	192.168.0.200	1	8.63	38	1	6	0	1	5	0	1023	1047552	10230	1	512	1	30	70319c53eb5d08ee27297f9acffbd07b23b3821a	NULL	1	2018-01-16 07:38:59	0
17	playerVirtual16	192.168.0.200	1	6.64	37	1	5	0	2	3	0	1023	1047552	10230	2	1024	2	30	b8f3af572c103c569f0cb0b81b1a34f0335037c2	NULL	1	2018-01-16 07:03:24	0
18	playerVirtual17	192.168.0.200	1	7.97	36	1	5	0	3	2	0	1023	1047552	10230	4	5120	42	30	1c1625d0d0a3175928236adf1b8222537cb94b67	NULL	1	2018-01-16 07:43:41	0
19	playerVirtual18	192.168.0.200	1	9.95	35	1	5	0	1	4	0	1023	1047552	10230	2	4096	40	30	2e0e38803655a12d118a451b4604f47f7957603c	NULL	1	2018-01-16 07:44:01	0
20	playerVirtual19	192.168.0.200	1	7.3	34	1	5	0	2	3	0	1023	1047552	10230	2	2560	21	30	6060c1f30a2285de1af17aa9b78324d117f12d43	NULL	1	2018-01-16 07:46:17	0
21	playerVirtual20	192.168.0.200	1	7.96	33	1	5	0	2	3	0	1023	1047552	10230	3	6144	60	30	7fb08c88fe96d3064d041507a2cd6c89688d75e8	NULL	1	2018-01-16 07:48:54	0
22	playerVirtual21	192.168.0.200	1	6.64	32	1	4	0	2	2	0	1023	1047552	10230	2	1024	2	30	a785f644ddfe6a9a0198a1ec198ba1077a317970	NULL	1	2018-01-16 07:20:37	0
23	playerVirtual22	192.168.0.200	1	7.96	31	1	4	0	1	3	0	1023	1047552	10230	2	4096	40	30	ae678358d09b4f550666e9d0b0d053cc6a286455	NULL	1	2018-01-16 07:33:40	0
24	playerVirtual23	192.168.0.200	1	5.97	30	1	4	0	1	3	0	1023	1047552	10230	1	2048	20	30	a64023bdc4d75db469ba6859b087ebad24373dfd	NULL	1	2018-01-16 07:13:10	0
25	playerVirtual24	192.168.0.200	1	5.97	29	1	4	0	2	2	0	1023	1047552	10230	4	8192	80	30	3ee5b024e3cdb26608953b81176bd56c00160ca1	NULL	1	2018-01-16 07:34:50	0
26	playerVirtual25	192.168.0.200	2	3.98	27	1	4	0	1	3	0	1023	1047552	10230	1	2048	20	30	f9e8e582212d85c851c368ace4a34337c47864fe	NULL	1	2018-01-16 07:29:24	0
27	playerVirtual26	192.168.0.200	1	5.31	27	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	5ef6feb577469022b7536b795c37561c8d7dc3a1	NULL	1	2018-01-16 07:00:16	0
28	playerVirtual27	192.168.0.200	1	5.97	26	1	4	0	0	4	0	1023	1047552	10230	0	0	0	30	92ada812c246e670bb5eecf5f3dbee73d9e4eeb9	NULL	1	2018-01-16 07:47:51	0
29	playerVirtual28	192.168.0.200	2	4.65	24	1	4	0	2	2	0	1023	1047552	10230	2	2560	21	30	8a3091dd76939040546ba2a88f442195ddb6e1b8	NULL	1	2018-01-16 07:49:36	0
30	playerVirtual29	192.168.0.200	1	5.31	24	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	87ab27d5ef1a01899aa62b6d13d20f5355913675	NULL	1	2018-01-16 07:06:35	0
31	playerVirtual30	192.168.0.200	1	5.31	23	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	2bcf284345a4cdafd679b30d7ecfc52cd6534f53	NULL	1	2018-01-16 07:27:47	0
32	playerVirtual31	192.168.0.200	2	4.65	21	1	3	0	1	2	0	1023	1047552	10230	1	512	1	30	3c0df6197e7d35b83bb3a2ffaf11e7e31c512e13	NULL	1	2018-01-16 07:38:17	0
33	playerVirtual32	192.168.0.200	1	5.97	21	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	9261ebeaf5c51419c50777e00db81a6b8c32ee3d	NULL	1	2018-01-16 07:41:48	0
34	playerVirtual33	192.168.0.200	2	3.98	19	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	2bac2438d3751e566f67d2937f8ab26bc157f125	NULL	1	2018-01-16 07:39:15	0
35	playerVirtual34	192.168.0.200	2	3.98	18	1	3	0	0	3	0	1023	1047552	10230	0	0	0	30	8eb6bb8807680adbb4c68f398ed7210b8f419f27	NULL	1	2018-01-16 07:54:24	0
36	playerVirtual35	192.168.0.200	2	3.32	17	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	6d959013bcb5d70e11ffba1bfe3fc7556fdad736	NULL	1	2018-01-16 07:09:49	0
37	playerVirtual36	192.168.0.200	2	3.98	16	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	1efe085ab6ec5992addea398082f9223269e367e	NULL	1	2018-01-16 07:22:08	0
38	playerVirtual37	192.168.0.200	2	3.98	15	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	3cc9d8fced0eed8b4a0d6e98a09d78339bb68f5b	NULL	1	2018-01-16 07:27:43	0
39	playerVirtual38	192.168.0.200	2	3.32	14	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	e8ae6a828c534dbec9614a655008e59cc47f10d7	NULL	1	2018-01-16 07:28:03	0
40	playerVirtual39	192.168.0.200	2	3.98	13	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	621b2691628620379345a79992691e511fb7ab66	NULL	1	2018-01-16 07:32:59	0
41	playerVirtual40	192.168.0.200	2	3.98	12	1	2	0	1	1	0	1023	1047552	10230	2	4096	40	30	e1627ea000fc4b3b8dba62de127c7dd28232750c	NULL	1	2018-01-16 07:36:18	0
42	playerVirtual41	192.168.0.200	2	3.98	11	1	2	0	0	2	0	1023	1047552	10230	0	0	0	30	407ba697de8b608d6777807c973aa3f01faa1509	NULL	1	2018-01-16 07:44:47	0
43	playerVirtual42	192.168.0.200	3	1.33	10	1	2	0	1	1	0	1023	1047552	10230	1	512	1	30	b169962bf76fa67fcbaf396ace676c36174e5db1	NULL	1	2018-01-16 07:50:26	0
44	playerVirtual43	192.168.0.200	3	1.99	9	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	2e8ae832706b568a545a998f5b08184b5623ac68	NULL	1	2018-01-16 07:06:16	0
45	playerVirtual44	192.168.0.200	3	1.33	8	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	7f47a2f506d9541803898fd4aba29e898327e39f	NULL	1	2018-01-16 07:11:21	0
46	playerVirtual45	192.168.0.200	3	1.99	7	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	4c2e218206f82459ae1db1e72d9f661d077c546c	NULL	1	2018-01-16 07:16:20	0
47	playerVirtual46	192.168.0.200	3	0	6	0	1	0	0	1	0	1023	1047552	10230	0	0	0	30	14fb4f8209e4d3d3cbe55e1f8063f4c85e1eca92	NULL	1	2018-01-16 07:21:16	0
48	playerVirtual47	192.168.0.200	3	1.99	5	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	e03048a4990869b1d07dcb9dd85c714d6c76ee9c	NULL	1	2018-01-16 07:27:16	0
49	playerVirtual48	192.168.0.200	3	1.99	4	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	0e9e2dab89b7d22de7d845fcd9595d8a35cfd7da	NULL	1	2018-01-16 07:31:43	0
50	playerVirtual49	192.168.0.200	3	1.99	3	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	daa7b834720c3bf3f33bdfcf4e1f8382e30f05ac	NULL	1	2018-01-16 07:35:54	0
51	playerVirtual50	192.168.0.200	3	1.99	2	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	6c3f854b86886911fad8bac8d1e2547a36100ce0	NULL	1	2018-01-16 07:41:29	0
52	playerVirtual51	192.168.0.200	3	1.33	1	0	1	0	1	0	0	1023	1047552	10230	1	512	1	30	7c42b0e7ca4d39f3da45dd316eaffea883591bdc	NULL	1	2018-01-16 07:45:14	0
53	playerVirtual52	192.168.0.200	3	0	0	0	1	0	1	0	0	1023	1047552	10230	2	4096	40	30	6185be20aaa5618a6a456cb4390a765f6113d647	NULL	1	2018-01-16 07:53:45	0
id	name	address	division	score	history	fairness	accepts	rejects	running	finished	problem_del	vcpus	memory	local_gb	vcpus_used	memory_used	local_gb_used	max_instance	token	suspend	enabled	last_choice	playoff
1	playerVirtual0	192.168.0.200	1	15.92	54	0.944444	12	0	6	6	0	1023	1047552	10230	10	20480	200	30	73fdd421af944bdda49bd25897a8aae70ec93966	NULL	1	2018-01-16 07:05:34	0
2	playerVirtual1	192.168.0.200	1	19.59	53	0.958333	21	1	12	9	0	1023	1047552	10230	13	17408	146	30	2f4084478496b98d5919738ab31c3cc87bb7d42e	NULL	1	2018-01-16 07:20:17	0
3	playerVirtual2	192.168.0.200	1	10.96	52	1	16	1	9	7	0	1023	1047552	10230	10	17408	162	30	183fd261d9db14e2a0bed4bafe7ed46f6a721061	NULL	1	2018-01-16 07:22:57	0
4	playerVirtual3	192.168.0.200	1	16.6	51	0.9375	15	0	6	9	0	1023	1047552	10230	7	11264	102	30	ee84e9d967404a5ff3bff08f2e1c9c38fc3212f4	NULL	1	2018-01-16 07:23:55	0
5	playerVirtual4	192.168.0.200	1	17.59	50	1	13	1	7	6	0	1023	1047552	10230	9	13824	123	30	534b7f0d487b473810e7dbc37a81adac579f2325	NULL	1	2018-01-16 07:45:21	0
